reference_actor_Q_std,reference_Q_mean,reference_Q_std,rollout/episodes,reference_perturbed_action_mean,obs_rms_mean,rollout/return_history,train/loss_critic,total/steps,reference_action_std,reference_action_mean,rollout/Q_mean,train/loss_actor,rollout/return,total/duration,total/steps_per_second,rollout/actions_std,reference_actor_Q_mean,rollout/episode_steps,total/epochs,total/episodes,reference_perturbed_action_std,rollout/actions_mean,obs_rms_std,param_noise_stddev,train/param_noise_distance
3127.96411133,8431.01757812,3123.65649414,1280.0,0.0355005562305,0.20493042469,183850.332983,37598.1723633,2336802,0.91946387291,-0.00783237814903,9324.68482304,-10867.215332,175927.545842,11407.3343484,204.850837945,0.415768157142,8446.21972656,1825.6265625,64,1280.0,0.923305749893,0.0194281008276,0.192489266396,0.0656199857907,
3131.45068359,8433.32714844,3128.59619141,1300.0,-0.0270403623581,0.205543935299,188408.620983,20154.1556982,2382892,0.923105478287,-0.0669793635607,9359.06861385,-10791.6793359,176985.007094,11620.565222,205.058183872,0.414028265378,8450.18652344,1832.99384615,65,1300.0,0.917494356632,0.0192772661352,0.192660093307,0.0710570416366,
3138.60449219,8456.07128906,3136.35961914,1320.0,-0.103348471224,0.205796420574,161145.335942,32077.5002539,2408340,0.922543227673,-0.0839877426624,9357.76612744,-10747.1313086,175774.391766,11760.8519678,204.775981076,0.414107777673,8478.34960938,1824.5,66,1320.0,0.915704250336,0.0192682976045,0.192773491144,0.0710570416366,
3190.95898438,8440.79980469,3182.8125,1340.0,-0.0989886000752,0.206209719181,169570.698026,16212.404541,2446843,0.916983664036,-0.0502810068429,9375.59943943,-10827.4909375,175881.857984,11955.3993475,204.664263306,0.413919508598,8459.46875,1826.00223881,67,1340.0,0.919607937336,0.0189903798845,0.192893147469,0.0710570416366,
3169.48168945,8420.72265625,3165.80517578,1360.0,0.0834479629993,0.206673324108,181711.696536,25816.7281152,2484701,0.914728939533,0.0426161885262,9388.87165222,-10734.6780664,175851.746793,12145.8620284,204.571811716,0.4129928062,8437.59570312,1826.98602941,68,1360.0,0.919171094894,0.0190987023995,0.193093091249,0.0710570416366,
3139.98828125,8428.94433594,3137.3371582,1380.0,-0.0440413057804,0.207206442952,180404.306074,24573.7201416,2525180,0.912377774715,-0.0410416871309,9413.93618908,-10765.2413672,176251.948757,12352.7696209,204.422172314,0.412118172978,8448.2265625,1829.84057971,69,1380.0,0.918349862099,0.019104461781,0.193303465843,0.0710570416366,
3148.57177734,8434.84863281,3144.91552734,1400.0,-0.082645572722,0.207974582911,180383.596876,57291.4413623,2575932,0.915121614933,-0.0398219972849,9445.69802738,-10896.4229492,177227.763507,12588.4864609,204.626029348,0.410057253942,8452.74707031,1839.95142857,70,1400.0,0.930428564548,0.0191921863377,0.193605035543,0.0710570416366,
3099.79272461,8415.92773438,3093.64624023,1420.0,0.0950175076723,0.20845079422,194550.461819,133717.186855,2609695,0.912299215794,-0.0125630088151,9464.6504614,-10770.5896875,177096.650221,12760.8819561,204.507416414,0.409284357757,8436.74804688,1837.81338028,71,1420.0,0.907757282257,0.0197007871772,0.193767845631,0.0710570416366,
3109.1484375,8429.59179688,3102.50708008,1440.0,0.0681615844369,0.208852946758,194772.333292,54768.9050098,2648031,0.92292290926,-0.0137184197083,9478.58325671,-10827.1352734,177193.696547,12939.409595,204.6485182,0.408832414648,8452.00292969,1838.91041667,72,1440.0,0.906140387058,0.0205739446983,0.193857938051,0.0739422424658,
3135.39135742,8471.26464844,3129.38574219,1460.0,-0.0454885363579,0.209189832211,197321.152285,18501.9401367,2688374,0.92081451416,-0.0503390952945,9488.73498364,-10773.2518359,177322.254019,13123.8789754,204.845991421,0.409192219496,8493.93554688,1841.35205479,73,1460.0,0.941890120506,0.0217329405723,0.193950921297,0.0739422424658,
3138.22216797,8474.61328125,3134.15625,1480.0,-0.190799593925,0.20969119668,198234.929829,134417.158623,2731639,0.920810937881,-0.0510004274547,9504.61961588,-10688.932832,177737.285316,13319.7760446,205.081451133,0.408544435165,8494.74609375,1845.70202703,74,1480.0,0.92183893919,0.0221780614392,0.194164559245,0.0739422424658,
3120.26464844,8450.93066406,3120.35058594,1500.0,-0.145130723715,0.209721565247,166640.161425,82013.0422266,2756576,0.925985634327,-0.0694933235645,9489.68122246,-10686.4036523,176521.923368,13439.0944278,205.116201453,0.40968426493,8475.609375,1837.71733333,75,1500.0,0.931355774403,0.0233880785072,0.194183140993,0.0739422424658,
3098.56274414,8495.5390625,3095.55981445,1520.0,-0.055402584374,0.209981620312,166607.609067,82878.9199658,2795306,0.916685461998,-0.0198621451855,9490.52666812,-10564.7933398,176406.581724,13607.7033153,205.420851355,0.410114692196,8517.33007812,1839.01710526,76,1520.0,0.911117553711,0.0238893267578,0.194328829646,0.0656199857907,
3102.36425781,8549.45898438,3099.20068359,1540.0,0.162744805217,0.210303366184,166998.274382,60082.8621045,2832866,0.908661544323,0.00778203736991,9504.5778597,-10563.9348633,176531.656147,13775.5317221,205.644766181,0.40949380216,8571.78320312,1839.52337662,77,1540.0,0.898599147797,0.0240463360839,0.194378614426,0.0656199857907,
3069.45239258,8587.90625,3066.96655273,1560.0,-0.106523737311,0.210670799017,162878.604346,19544.8385986,2867741,0.926990747452,-0.0561157874763,9514.90920718,-10597.5612305,176396.37904,13951.29866,205.553695744,0.40860148412,8613.63671875,1838.29551282,78,1560.0,0.920001864433,0.0239691400168,0.194569289684,0.0656199857907,
3010.85668945,8651.34667969,3007.40893555,1580.0,-0.0756430327892,0.210963964462,151965.007248,33857.0587988,2901061,0.915440678596,-0.0433189347386,9521.94829683,-10560.8586523,176106.128477,14108.3827026,205.626758301,0.408298265112,8676.64257812,1836.11455696,79,1580.0,0.90760654211,0.0238300791848,0.194649234414,0.0656199857907,
3058.03100586,8649.63183594,3052.77612305,1600.0,-0.0590690597892,0.211318165064,162731.665759,19596.418667,2928912,0.908289134502,-0.0180355906487,9534.59964759,-10513.621875,175660.032267,14256.309865,205.446712911,0.407466343716,8675.2265625,1830.57,80,1600.0,0.904000282288,0.0238464522716,0.194758832455,0.0656199857907,
3070.22192383,8591.17578125,3065.77026367,1620.0,-0.00741062872112,0.21169012785,162524.696011,23069.4617773,2963908,0.919754743576,-0.0542722381651,9550.95878786,-10547.7568164,175549.675198,14429.1045015,205.411777266,0.406414317313,8614.47265625,1829.57283951,81,1620.0,0.907027482986,0.0242361111672,0.194836050272,0.0656199857907,
3109.10205078,8575.29296875,3103.45996094,1640.0,0.175383001566,0.211952894926,149574.499209,17713.7721094,2993135,0.905571937561,0.00539898080751,9550.86165004,-10561.9332422,174887.927065,14581.7526796,205.265791141,0.406415656792,8599.140625,1825.08231707,82,1640.0,0.887363255024,0.0251587383094,0.194959953427,0.0630595165501,
3108.38989258,8578.51757812,3102.51123047,1660.0,-0.0773298367858,0.212416291237,157918.369084,23082.4802979,3032385,0.907865941525,0.0112184211612,9572.00085561,-10650.3005859,175283.24591,14781.3294177,205.149679999,0.405348640819,8601.62988281,1826.73795181,83,1660.0,0.896785795689,0.0254159570865,0.195079475641,0.0630595165501,
3082.55541992,8581.77050781,3081.11572266,1680.0,-0.0549996122718,0.213062644005,179987.797229,19262.7617578,3079349,0.921249032021,-0.071799904108,9608.02466033,-10709.0935547,176337.180188,15015.3779786,205.079685932,0.4035494061,8607.68066406,1832.94583333,84,1680.0,0.899891674519,0.0253112302629,0.195212423801,0.0630595165501,
3094.5168457,8579.78222656,3092.15209961,1700.0,-0.14702282846,0.213329255581,185019.875016,18203.8595703,3112515,0.925571680069,-0.0651336163282,9618.65774365,-10714.2037695,176210.611252,15197.1442823,204.809202451,0.402993380626,8606.68066406,1830.89117647,85,1700.0,0.918573617935,0.0248286169085,0.195218980312,0.0618169949515,
3131.07202148,8572.95703125,3127.50854492,1720.0,0.0114279752597,0.213604658842,180715.681422,52356.086626,3143279,0.91058409214,0.0503302030265,9625.97480965,-10720.3374609,175850.024397,15356.8214381,204.682916493,0.402557744076,8597.47460938,1827.4877907,86,1720.0,0.933413684368,0.0249894963873,0.19523781538,0.0618169949515,
3110.96801758,8562.73242188,3108.62280273,1740.0,-0.071250282228,0.214032679796,195476.906757,66550.8692041,3179704,0.922392964363,-0.0643190294504,9648.11617576,-10704.3961719,176071.20176,15550.9544375,204.47002226,0.401571117537,8586.234375,1827.41609195,87,1740.0,0.910241544247,0.0250240071576,0.195339158177,0.0618169949515,
3127.5144043,8575.78222656,3122.66845703,1760.0,0.0230693835765,0.214730709791,207771.097937,22730.372627,3227993,0.901675760746,0.0488927401602,9680.96196778,-10729.1539648,177129.146593,15792.7255361,204.397460883,0.399712146383,8599.30664062,1834.08693182,88,1760.0,0.913339018822,0.0250242944814,0.195564970374,0.0618169949515,
3138.70678711,8611.81152344,3136.22216797,1780.0,0.0910658687353,0.215084701777,187780.444894,19709.5556543,3261136,0.911079704762,-0.0231173932552,9691.49714884,-10634.2755469,176980.060228,15951.6073689,204.439334831,0.39921629588,8636.22265625,1832.0988764,89,1780.0,0.899389564991,0.0252816442504,0.195611640811,0.0582344055518,
3079.09912109,8537.6484375,3074.28881836,1800.0,0.036318808794,0.21557956934,197462.792957,128746.382275,3301622,0.908042192459,0.0542417988181,9712.53581944,-10577.7816992,177391.288014,16154.5739584,204.376915696,0.397988528664,8559.71582031,1834.23444444,90,1800.0,0.917826533318,0.0254287808778,0.195752024651,0.0582344055518,
3054.88696289,8639.8515625,3051.70629883,1820.0,-0.0981520488858,0.215793535113,193415.199065,15892.777373,3330622,0.913993656635,-0.0378413237631,9711.51016241,-10677.5975781,176815.143884,16297.3305378,204.366107215,0.397944990344,8662.86621094,1830.01208791,91,1820.0,0.933265566826,0.0254524716981,0.195762872696,0.0582344055518,
3046.16064453,8615.18261719,3042.22973633,1840.0,0.0582140348852,0.215924441814,177143.778969,80756.8734473,3354004,0.901089310646,0.0766540169716,9713.78163179,-10545.5188086,176129.494,16417.5617633,204.293673346,0.397834523999,8639.76171875,1822.82826087,92,1840.0,0.90478771925,0.0255558636173,0.195746451616,0.0582344055518,
3054.1953125,8638.43261719,3049.74609375,1860.0,-0.0101696681231,0.216403141618,166879.648982,28244.5500195,3396023,0.91412204504,-0.066627047956,9732.07329677,-10540.591582,176578.098334,16627.3853152,204.242755889,0.39661367233,8665.95117188,1825.8188172,93,1860.0,0.915954768658,0.0259261233198,0.195899635553,0.0582344055518,
3029.83935547,8613.43359375,3024.04663086,1880.0,-0.0358068086207,0.21666353941,164087.972231,50752.1721387,3427900,0.899769067764,0.0261713862419,9736.39631335,-10771.9566992,176294.310866,16786.8680918,204.201282887,0.396150472995,8636.73925781,1823.35106383,94,1880.0,0.903540194035,0.0261214237685,0.195941627026,0.0605989559372,0.201275274009
3045.68603516,8682.31054688,3042.12744141,1900.0,-0.0939492806792,0.217001318932,152182.925061,22089.379668,3458761,0.918337464333,-0.0626536607742,9744.6961596,-10514.3522852,176064.532069,16952.9085011,204.021687474,0.395733449651,8707.11132812,1820.40052632,95,1900.0,0.921619296074,0.0264928244316,0.196072399616,0.0605989559372,
3042.90722656,8647.30078125,3039.16430664,1920.0,0.014790404588,0.217441052198,167231.611676,17750.0175439,3499282,0.914004087448,-0.0442310273647,9759.67820515,-10730.6341992,176316.001582,17150.6019666,204.0326052,0.394985124901,8671.96875,1822.54270833,96,1920.0,0.903889417648,0.026484223631,0.196237921715,0.0605989559372,
3017.01806641,8604.25195312,3011.0378418,1940.0,0.0228915009648,0.217762410641,176037.6779,68105.5839648,3532217,0.909238815308,0.039344266057,9766.37450496,-10564.2558594,176124.761211,17319.3967988,203.945728655,0.394536979041,8625.99804688,1820.73041237,97,1940.0,0.930352628231,0.0265395792835,0.196307316422,0.0605989559372,
3083.13525391,8635.68066406,3074.51611328,1960.0,0.0606264434755,0.218129307032,171230.692362,23480.7768848,3571228,0.90998339653,-0.0272252913564,9777.3461908,-10538.6660742,176305.271499,17510.0652966,203.952865937,0.393881268527,8655.22363281,1822.05510204,98,1960.0,0.909692287445,0.0265368555326,0.196364223957,0.0605989559372,
3026.93505859,8666.45117188,3020.54833984,1980.0,0.198425173759,0.218280881643,165759.111319,17210.0965576,3600031,0.908116877079,0.0849497020245,9776.01784511,-10651.9699609,175762.230081,17650.8497231,203.957942902,0.39369609197,8689.50292969,1818.19747475,99,1980.0,0.903597414494,0.0271402629393,0.196377307177,0.0605989559372,
3036.76879883,8637.16210938,3028.86767578,2000.0,-0.0497308894992,0.218710064888,179884.221219,26296.5344336,3641720,0.907962560654,-0.0106824170798,9793.82618453,-10647.6920508,176255.516526,17851.3708797,204.002259801,0.39291971171,8660.71777344,1820.86,100,2000.0,0.930993020535,0.0272739559593,0.196434766054,0.0605989559372,
3044.828125,8587.08007812,3037.23095703,2020.0,0.021463599056,0.219187125564,183575.536583,46192.1936719,3683801,0.904700815678,0.0195783376694,9808.6137132,-10615.1213477,176675.384503,18062.1414959,203.951508232,0.391915398853,8610.79882812,1823.66386139,101,2020.0,0.911036431789,0.0273380806343,0.196524590254,0.0643270128327,
3042.66601562,8588.81640625,3036.171875,2040.0,-0.0607278347015,0.21947824955,179819.391706,13811.4320313,3715801,0.907468259335,-0.0112682785839,9812.18112428,-10809.4886328,176305.870549,18218.5926468,203.956533418,0.391298187835,8611.66992188,1821.47107843,102,2040.0,0.898499369621,0.0273702005889,0.196625009179,0.0696569371989,
3057.50756836,8516.78320312,3048.62695312,2060.0,0.0444522425532,0.219792753458,177310.316755,20467.4104492,3753004,0.904376745224,0.0208526141942,9820.33060383,-10727.346582,176354.060104,18402.7131131,203.937537739,0.390842458478,8542.40625,1821.84660194,103,2060.0,0.910234570503,0.0271695736862,0.196669518948,0.0696569371989,
3041.83081055,8550.01757812,3039.94189453,2080.0,-0.162533655763,0.220108702779,191944.848775,29111.6869531,3792408,0.922405362129,-0.0962834954262,9827.88602638,-10780.4418555,176540.240595,18601.8206251,203.872947516,0.390139160757,8581.83398438,1823.27307692,104,2080.0,0.92432320118,0.0272441748942,0.196759656072,0.0710570416366,
3009.24316406,8582.97460938,3002.20019531,2100.0,-0.0346179530025,0.220431536436,181359.437057,19423.1241602,3828362,0.908862829208,-0.0462675392628,9836.20658859,-10806.2369531,176498.560361,18801.7616396,203.617196802,0.389421885392,8606.90625,1823.02952381,105,2100.0,0.917502701283,0.0270885441543,0.196805268526,0.0710570416366,
2994.17529297,8572.23632812,2986.5534668,2120.0,-0.114959090948,0.220736160874,169003.37968,79910.2866113,3861906,0.908152937889,-0.0583755373955,9844.24625225,-10727.8250195,176313.497483,18998.163795,203.27785578,0.388695633092,8595.64648438,1821.65377358,106,2120.0,0.912984728813,0.0270164806402,0.196904376149,0.0710570416366,
3034.59643555,8591.54492188,3028.30371094,2140.0,-0.0135701615363,0.220996290445,171666.750593,34099.1585449,3894631,0.908708930016,-0.056718274951,9850.42115252,-10801.2304688,176089.089243,19183.3739517,203.021168738,0.388126774333,8616.52148438,1819.92102804,107,2140.0,0.915453910828,0.026936992439,0.196955919266,0.0710570416366,
2995.34594727,8564.18457031,2986.12646484,2160.0,0.0649725496769,0.221433311701,169993.613372,16623.5179248,3931887,0.89881837368,0.1104112342,9859.42058262,-10732.2789844,176059.594977,19417.7026494,202.489814115,0.38731810463,8589.04492188,1820.31805556,108,2160.0,0.919925749302,0.0268609772677,0.197093248367,0.0710570416366,
3023.60620117,8612.51757812,3014.42431641,2180.0,-0.0490237437189,0.221838206053,164258.211736,26124.216582,3969863,0.903982520103,-0.0136932805181,9864.57328744,-10812.1661719,175976.844776,19651.6419713,202.011771118,0.386425431751,8635.76269531,1821.03807339,109,2180.0,0.884996891022,0.0270646250944,0.197202146053,0.0710570416366,
3002.89697266,8631.72167969,2996.62475586,2200.0,-0.0324586257339,0.222264438868,171851.912317,54307.8999023,4015576,0.905139744282,-0.031414501369,9875.54034409,-10784.0824023,176287.349087,19898.4134634,201.803827596,0.38542676458,8657.33007812,1825.26181818,110,2200.0,0.915205776691,0.0270283335555,0.197350233793,0.0833199695946,
2985.61376953,8542.54785156,2976.60449219,2220.0,-0.111941121519,0.222545832396,175407.4513,37232.0498535,4056490,0.904966950417,-0.0235212035477,9878.53108328,-10678.7557031,176272.684592,20134.0937843,201.47368158,0.384602174749,8566.11621094,1827.24774775,111,2220.0,0.915743589401,0.0268331077239,0.1974042207,0.0724852881735,
3045.95727539,8570.13769531,3038.55126953,2240.0,-0.144676342607,0.222681522369,163681.182262,31070.3842627,4077278,0.921752154827,-0.107053600252,9878.3024749,-10747.4482812,175535.164824,20313.3490462,200.719142408,0.384566353678,8598.67285156,1820.21339286,112,2240.0,0.91457003355,0.0270060209359,0.197433739901,0.0724852881735,
3001.38232422,8592.89550781,2991.65136719,2260.0,-0.0517230033875,0.22314542532,177768.955722,45078.1524414,4122317,0.904130756855,-0.0209942329675,9896.81438205,-10703.9129492,176135.230408,20563.6744447,200.465972708,0.383597955966,8613.44726562,1824.0340708,113,2260.0,0.908455550671,0.0266730236038,0.197537437081,0.0724852881735,
3009.75219727,8591.84960938,2999.65942383,2280.0,-0.00329838786274,0.223302349448,163630.177891,58769.4384326,4147001,0.902248382568,0.00136115495116,9893.65031309,-10728.9258203,175435.324299,20690.8741596,200.426572991,0.383393154397,8614.8203125,1818.86008772,114,2280.0,0.906907021999,0.0267756430686,0.197564989328,0.0724852881735,
2994.97631836,8537.40527344,2984.13964844,2300.0,-0.0581816285849,0.223626881838,154879.875953,78243.2185889,4180736,0.912948489189,-0.0660289525986,9901.67838882,-10682.619043,175356.589385,20865.7851002,200.363225247,0.382998646143,8558.99414062,1817.71130435,115,2300.0,0.920487463474,0.026893486417,0.197609037161,0.0724852881735,
3006.82470703,8603.28515625,2997.45849609,2320.0,-0.0402855090797,0.223922207952,154992.940101,23108.623125,4217313,0.91647362709,0.0316084995866,9908.01128403,-10698.0535547,175355.454226,21042.8855178,200.415147268,0.382726065942,8625.50292969,1817.80732759,116,2320.0,0.897248506546,0.0269722286499,0.1976570189,0.0724852881735,
3026.11523438,8580.15625,3017.10644531,2340.0,0.0130118411034,0.224082171917,157629.017071,23211.8288672,4242230,0.908093512058,0.0542881973088,9907.65907114,-10541.9784766,174769.944834,21172.0210533,200.369628828,0.382598315192,8602.3828125,1812.91880342,117,2340.0,0.905708372593,0.0270867487795,0.197674557567,0.0724852881735,
3035.4765625,8613.94140625,3026.82080078,2360.0,0.117360800505,0.224452272058,139321.578481,82640.1677441,4278770,0.90709489584,0.0421286374331,9910.2447616,-10462.8407031,174575.329903,21361.9950445,200.298239518,0.381886237092,8636.24707031,1813.03813559,118,2360.0,0.889687716961,0.027296919792,0.197777599096,0.0724852881735,
3063.87329102,8605.90234375,3053.85351562,2380.0,-0.0683706700802,0.224594414234,142299.142858,79310.8002539,4303415,0.894472718239,0.0135230403394,9911.20546142,-10531.9801953,174043.047767,21498.3530173,200.174171321,0.381703447958,8629.92578125,1808.15756303,119,2380.0,0.905352175236,0.0275441492352,0.197780176997,0.0724852881735,
3029.40991211,8609.0078125,3017.99414062,2400.0,-0.0320642925799,0.22499537468,149431.329395,31499.0695605,4343775,0.902629196644,-0.00289453449659,9919.45974447,-10458.4287891,174276.370219,21805.5902221,199.204651456,0.380943166064,8634.73046875,1809.90625,120,2400.0,0.891972482204,0.0277279868209,0.197851002216,0.0739422424658,
3040.33129883,8627.43554688,3028.58789062,2420.0,0.0016007386148,0.225236311555,145491.018259,101963.584053,4380888,0.901831567287,0.0223830603063,9920.49905914,-10488.847832,174121.386624,22080.7238042,198.403278753,0.380232899037,8652.11328125,1810.28429752,121,2420.0,0.883224248886,0.0277030579771,0.197877928615,0.0739422424658,
3052.2578125,8594.91210938,3042.73999023,2440.0,-0.106607466936,0.225419402122,145935.075489,17814.1952686,4403743,0.906377017498,-0.0316951796412,9922.73283084,-10504.0736523,173588.187894,22279.8462982,197.655896771,0.380119010608,8619.06542969,1804.81270492,122,2440.0,0.901089549065,0.0279588226072,0.197926700115,0.0739422424658,
3078.07470703,8644.80664062,3068.77099609,2460.0,-0.0717815086246,0.225686341524,144956.495755,24608.4343066,4437788,0.912284255028,-0.0556021295488,9925.1471181,-10596.9106055,173371.312255,22472.7916963,197.473819006,0.379471352303,8675.16210938,1803.97886179,123,2460.0,0.905035853386,0.0280436235326,0.197989910841,0.0754284815394,
3013.42358398,8653.93652344,3000.67456055,2480.0,0.18554481864,0.226214647293,165113.793243,18466.2998242,4481341,0.897907972336,0.0878217741847,9935.19478985,-10497.0076758,173682.997182,22715.8067279,197.278531803,0.378416322366,8686.20800781,1806.99233871,124,2480.0,0.891762971878,0.0282452214415,0.198266983032,0.0739422424658,
3009.26342773,8629.08398438,2995.60253906,2500.0,0.0571628957987,0.226471662521,153606.133228,17450.6455859,4513242,0.898200929165,0.0304704066366,9937.49070518,-10449.2961719,173449.560739,22909.4896026,197.003166736,0.378026264516,8659.0234375,1805.2968,125,2500.0,0.906908512115,0.0282940339468,0.198331639171,0.0739422424658,
3020.03222656,8577.41210938,3006.30908203,2520.0,0.00963014177978,0.226813435555,156856.422807,30880.3383545,4550869,0.90344029665,-0.0253112968057,9941.87942932,-10412.9259375,173436.269012,23115.5253348,196.874997824,0.377481405348,8606.09765625,1805.90039683,126,2520.0,0.898527145386,0.0281993642551,0.198465704918,0.0754284815394,
2999.73632812,8588.08398438,2989.92114258,2540.0,-0.0107197761536,0.227320566773,172927.43793,14683.1244678,4588365,0.905544340611,-0.0433536097407,9951.73044901,-10715.8379297,173562.174116,23337.006943,196.613259413,0.376616323518,8620.49414062,1806.44291339,127,2540.0,0.912507116795,0.0282310453964,0.19865091145,0.0754284815394,
